X,Y,id,Country,Province,Prov_code,District_n,Dist_iaa,Pcode_CSO,Dist_code,HASC_code,ID_statoid,Pop2010,Male10,Female10,Source,Shape_Leng,Shape_Area,ISO3V10,shape_le_1,ID_1,Unsdcode,Countryeng,Shape_Le_2,shape_ar_1
3591271.58613993,-1212367.77643334,6,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3561809.03838355,-1160231.70665454,7,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3485168.48013431,-1191940.37943335,8,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3503572.95299039,-1174640.34407998,9,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3577713.96058203,-1213190.64210358,10,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3587510.50107557,-1127689.59796893,11,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3571625.41176958,-1179196.58873335,12,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3523086.40879901,-1187928.94507542,13,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3610655.02630979,-1088195.10745405,14,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3473366.69165138,-1202041.72427981,15,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3529583.00510206,-1164569.63069373,16,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3546576.17446145,-1192640.67741214,17,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3495719.62790973,-1217601.18532688,18,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3528751.72761512,-1244538.52969354,19,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3573965.61532928,-1229438.08871532,20,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3526340.3783145,-1176043.04484513,21,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3534989.51948907,-1166511.97148894,22,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3591178.94268514,-1094918.88384391,23,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3560803.20854346,-1188099.37048809,24,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3589989.13321471,-1197629.68491106,25,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3561618.41229944,-1223630.5050646,26,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3523756.57728162,-1256370.28370334,27,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3503971.73543381,-1253010.15238559,28,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3570689.23054866,-1184875.78295356,29,Zambia,Muchinga,ZMB11,Chinsali,Chinsali,ZMB110114,0114,ZM.MU.CS,62.00000,146518.00000,72526.00000,73992.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",7.17640,1.27307,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3411313.00712986,-1243849.49906944,0,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3467487.35720803,-1183021.32804396,1,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3464331.009176,-1126993.10005036,2,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3463884.31494151,-1184323.71786826,3,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3432679.00715212,-1158278.4271928,4,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3460819.49619918,-1130308.18473797,5,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3416517.1217561,-1188681.06801545,6,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3415324.53812514,-1099012.81522823,7,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3459642.34895902,-1206079.65048552,8,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3401825.40669742,-1136601.59064822,9,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3454934.66941901,-1191624.42253331,10,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3423221.72120409,-1107103.32977776,11,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3464744.69565497,-1138816.04290734,12,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3475049.7560994,-1171894.68463771,13,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3404708.86118836,-1133220.30787226,14,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3419645.1805195,-1233802.63855707,15,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3460970.47543571,-1206535.76789347,16,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3447832.57939271,-1203641.40311893,17,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3466841.45394826,-1086394.74427158,18,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3427037.22484061,-1115870.34116074,19,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3433642.89806366,-1183013.66172817,20,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3413921.44398691,-1166699.29598062,21,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3421491.36322582,-1186594.56617758,22,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3451753.8731388,-1127880.0773497,23,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3412889.55337232,-1234402.379197,24,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3415798.8197168,-1161969.73188272,25,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3475969.29646263,-1096723.74324662,26,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3445305.69253586,-1135749.706401,27,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3452053.45792433,-1146625.17237365,28,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3434418.87158797,-1186187.75643588,29,Zambia,Northern,ZMB60,Kasama,Kasama,ZMB600605,0605,ZM.NR.KS,65.00000,231824.00000,114208.00000,117616.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",6.22704,0.87611,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3660936.94274817,-1074935.78376606,0,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3640895.06276195,-1082530.86848893,1,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3640642.07025953,-1085933.72518428,2,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3619861.34956761,-1149319.25782714,3,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3644851.34094804,-1110330.7841221,4,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3646052.2221013,-1092858.92321136,5,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3633470.28436968,-1092654.12970781,6,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3624839.2243964,-1153448.82129202,7,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3640391.70264737,-1114739.85096049,8,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3706310.83793445,-1092533.80550318,9,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3621150.79271699,-1146363.94414492,10,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3657322.62784659,-1098209.18985098,11,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
3671891.69486276,-1075989.14484228,12,Zambia,Muchinga,ZMB11,Isoka,Isoka,ZMB110113,0113,ZM.MU.IS,63.00000,72189.00000,35314.00000,36875.00000,"Shapes downloaded from ISCGM website in 2012, Zambia Census 2010 CSO population joined by UN OCHA ROSEA (new code added for new Muchinga Province and Ikelenge District)",3.75870,0.43895,ZMB,86.50000,231,894,Zambia,9496825.90660,743320060002.00000
